"TX_HASH","RECEIPT_OBJECT_ID","BLOCK_ID","BLOCK_TIMESTAMP","RECEIPT_INDEX","CHUNK_HASH","RECEIPT_ACTIONS","EXECUTION_OUTCOME","RECEIPT_OUTCOME_ID","RECEIVER_ID","SIGNER_ID","RECEIPT_TYPE","GAS_BURNT","STATUS_VALUE","LOGS","PROOF","METADATA","RECEIPT_SUCCEEDED","ERROR_TYPE_0","ERROR_TYPE_1","ERROR_TYPE_2","ERROR_MESSAGE","_LOAD_TIMESTAMP","_PARTITION_BY_BLOCK_NUMBER"
"HFCiEk9bxnSCU4Qy44FTAB5pLB3va4zgQ3c1ZXQic6ps","63HyiSJf1mH4pwvghdUTTazECNXVC5axhR5Etr7rvMfK","81734792","2022-12-29 15:55:33.021","8","HFLUUzhoEKUPNAmHn5CcppBvQLLXeTNZdjGQWJDaqFf9","{""predecessor_id"":""9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d"",""signer_public_key"":""ed25519:BiWHAeJfx98qCLereqaW8pTSRB6xQRdjcAtCLSyXoSXW""}},""receipt_id"":""63HyiSJf1mH4pwvghdUTTazECNXVC5axhR5Etr7rvMfK"",""receiver_id"":""usdt.tether-token.near""}","{""block_hash"":""7wDiQhzLRiMMfWEjyzG26efMqvRR3witWHaEfkjygHqZ"",""id"":""63HyiSJf1mH4pwvghdUTTazECNXVC5axhR5Etr7rvMfK"",""outcome"":{""executor_id"":""usdt.tether-token.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""3ZeGMrzhhLqMC7f5VJW1zRtch3MYrXUBfmWbQYqnkstQ""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""4ymVfNPH4sAJuzo3uuPbV562eUJzidEDjJB2xCzqjwMS""},{""direction"":""Right"",""hash"":""Gq2tb1DkdHqybXA6D7QD2Zr2h8eu52PxpfjVNyXQhbvL""},{""direction"":""Left"",""hash"":""CPRuwHGFhsx93PKKNQmVvnXXfh3dnYm6AmmyhPPwBFf1""}]}","[""3ZeGMrzhhLqMC7f5VJW1zRtch3MYrXUBfmWbQYqnkstQ""]","usdt.tether-token.near","9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""4ymVfNPH4sAJuzo3uuPbV562eUJzidEDjJB2xCzqjwMS""},{""direction"":""Right"",""hash"":""Gq2tb1DkdHqybXA6D7QD2Zr2h8eu52PxpfjVNyXQhbvL""},{""direction"":""Left"",""hash"":""CPRuwHGFhsx93PKKNQmVvnXXfh3dnYm6AmmyhPPwBFf1""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"HFCiEk9bxnSCU4Qy44FTAB5pLB3va4zgQ3c1ZXQic6ps","3ZeGMrzhhLqMC7f5VJW1zRtch3MYrXUBfmWbQYqnkstQ","81734793","2022-12-29 15:55:34.152","2","9PevXQRm351LhRENoskWzecLkypuDKMKUyKQqJSmjgq2","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d"",""signer_public_key"":""ed25519:BiWHAeJfx98qCLereqaW8pTSRB6xQRdjcAtCLSyXoSXW""}},""receipt_id"":""3ZeGMrzhhLqMC7f5VJW1zRtch3MYrXUBfmWbQYqnkstQ"",""receiver_id"":""9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d""}","{""block_hash"":""5ddgH6G1theim7pS6MsHcZVpy5wbgUvPdJ5WMWqGPANi"",""id"":""3ZeGMrzhhLqMC7f5VJW1zRtch3MYrXUBfmWbQYqnkstQ"",""outcome"":{""executor_id"":""9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""5rAtHLYucy2zYHzRe8vJCiZM1LbZqGDUAvoyvY2aKz3W""}]}","[]","9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d","9f36c9ba57fc62f4e25ed0cf13dc6910dc5bf9975651e1898149fc060eecbe3d","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""5rAtHLYucy2zYHzRe8vJCiZM1LbZqGDUAvoyvY2aKz3W""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"86rYZBK9w9jQvXDke6bv7JZejsyRC5Y14iiVgWhB52Um","GebgDf7k8rUXvFmjbB6bxWpVHnbHFjHg74JQhJ8sCV4Q","81735420","2022-12-29 16:08:02.424","0","ByaZYAVPwhQgFD1AEdSeCn9vuwLYMuLVFJzYeiNLNhFN","{""predecessor_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""signer_public_key"":""ed25519:EYGyuiiMJE7K2mwsPg5apttZ8BvEFwyKdjER1szdYmVm""}},""receipt_id"":""GebgDf7k8rUXvFmjbB6bxWpVHnbHFjHg74JQhJ8sCV4Q"",""receiver_id"":""aurora""}","{""block_hash"":""F6Z3AAsiHaFoYqNHDVSw6TnKMQR4uFn36jD9MtQeNyFf"",""id"":""GebgDf7k8rUXvFmjbB6bxWpVHnbHFjHg74JQhJ8sCV4Q"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""NPJbQgrz5bbKMUPZadeJFbk7NNLxzuoFQgEiNKDtn53""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""NPJbQgrz5bbKMUPZadeJFbk7NNLxzuoFQgEiNKDtn53""]","aurora","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"86rYZBK9w9jQvXDke6bv7JZejsyRC5Y14iiVgWhB52Um","NPJbQgrz5bbKMUPZadeJFbk7NNLxzuoFQgEiNKDtn53","81735421","2022-12-29 16:08:03.789","0","3ukb6REaqmZHbEZ8Da1NhYtSKWZVxDmM8odVqcTD86Mc","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""signer_public_key"":""ed25519:EYGyuiiMJE7K2mwsPg5apttZ8BvEFwyKdjER1szdYmVm""}},""receipt_id"":""NPJbQgrz5bbKMUPZadeJFbk7NNLxzuoFQgEiNKDtn53"",""receiver_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec""}","{""block_hash"":""BDgYiGegubPR3FgegYUvnTfBGgJrUKADXKmtUZQG84J3"",""id"":""NPJbQgrz5bbKMUPZadeJFbk7NNLxzuoFQgEiNKDtn53"",""outcome"":{""executor_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[]}","[]","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","action","424555062500","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"4dWgCZMh68q5ZebQ2iyhQYbQ5ybwMuLPQSYNWifpFw29","ANSXmG3xQs5wGRm8yVFcB8zpovfwVojKq8ApLN2dviTy","81735474","2022-12-29 16:09:07.472","2","ARi3aVu64G9hrGukway1k2qb5cJPc2pPndc1DmpXBUfR","{""predecessor_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""signer_public_key"":""ed25519:EYGyuiiMJE7K2mwsPg5apttZ8BvEFwyKdjER1szdYmVm""}},""receipt_id"":""ANSXmG3xQs5wGRm8yVFcB8zpovfwVojKq8ApLN2dviTy"",""receiver_id"":""aurora""}","{""block_hash"":""4Bh9bSwGJFW9cMfs5wpgXFjzrSNxGdVY3qkAVp5PUQi3"",""id"":""ANSXmG3xQs5wGRm8yVFcB8zpovfwVojKq8ApLN2dviTy"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""92ehT7ZTNBsXTXuQESaTxaExzG2oKs8zrKTV626wAaD8""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""GqzSwSrTFVFB9DtPeaRYDMMNQbJeeHEA6U2aguRAo7A5""}]}","[""92ehT7ZTNBsXTXuQESaTxaExzG2oKs8zrKTV626wAaD8""]","aurora","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""GqzSwSrTFVFB9DtPeaRYDMMNQbJeeHEA6U2aguRAo7A5""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"4dWgCZMh68q5ZebQ2iyhQYbQ5ybwMuLPQSYNWifpFw29","92ehT7ZTNBsXTXuQESaTxaExzG2oKs8zrKTV626wAaD8","81735475","2022-12-29 16:09:08.794","2","DQcc2Hq6wYp9WMpTKw9rpMQvJUXSXAorPR6xp2GnU7UQ","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""signer_public_key"":""ed25519:EYGyuiiMJE7K2mwsPg5apttZ8BvEFwyKdjER1szdYmVm""}},""receipt_id"":""92ehT7ZTNBsXTXuQESaTxaExzG2oKs8zrKTV626wAaD8"",""receiver_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec""}","{""block_hash"":""CmmaBLPg2mxZ7WBURwB3TbzgMcek55LQtWfjyLjJYfnu"",""id"":""92ehT7ZTNBsXTXuQESaTxaExzG2oKs8zrKTV626wAaD8"",""outcome"":{""executor_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""EzrQgwMoQoe2CQJ8GTvb8YktCcNybJqHiMHw45BEYwAR""}]}","[]","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""EzrQgwMoQoe2CQJ8GTvb8YktCcNybJqHiMHw45BEYwAR""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"EAB84fPWn1zrQGUoijUUujpd2ANRFY91AzwxKctTX3rd","CAidZPqSdpPvgPsBdJSkGTMwffLccc4nBr33TZRLYgqa","81735520","2022-12-29 16:10:05.619","1","EbCjuhtSrkSCTMHfUnx874eh2JST5VBV1JVDVg57TZda","{""predecessor_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec"",""signer_public_key"":""ed25519:EYGyuiiMJE7K2mwsPg5apttZ8BvEFwyKdjER1szdYmVm""}},""receipt_id"":""CAidZPqSdpPvgPsBdJSkGTMwffLccc4nBr33TZRLYgqa"",""receiver_id"":""aurora""}","{""block_hash"":""6ngtotfQYYJcmbjCEaceywLmtRdH1h5ZHk7Rck3bmF6T"",""id"":""CAidZPqSdpPvgPsBdJSkGTMwffLccc4nBr33TZRLYgqa"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""2kBqFWWi1r1vYUx8mmqEe6P52ssWBd5m7xYaMNtSnTtb""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""BieiQfXFrkjgLt3y5sRbZgRu3k8yrnDzMPRkqYV6pzpu""}]}","[""2kBqFWWi1r1vYUx8mmqEe6P52ssWBd5m7xYaMNtSnTtb""]","aurora","c92b014f00518167bbaccadf42df787568175d32e33c77f7120ef06036d2c4ec","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""BieiQfXFrkjgLt3y5sRbZgRu3k8yrnDzMPRkqYV6pzpu""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 04:01:28.680","81730000"
"6NBPfsyg11MsyT6XEZFtMbD44GiRzLJSefpi1TwtMemk","3z2gEwnXHHdDMzJ1W7PjhL2XaePMXmJyyYHptR1cRgSF","81959858","2023-01-01 14:59:30.672","0","4jHmvUpnnymPHFm9J6Ba3hsM8TEEewoQJCCYEufJbo7A","{""predecessor_id"":""tmmystake.near"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""tmmystake.near"",""signer_public_key"":""ed25519:4Yahg6WfZPY5GLaBZ84TTUe1fFsz9LKXFS8hekVQkh8N""}},""receipt_id"":""3z2gEwnXHHdDMzJ1W7PjhL2XaePMXmJyyYHptR1cRgSF"",""receiver_id"":""token.elcafecartel.near""}","{""block_hash"":""2kZzeJYwnzEiKwKSVCx2GvmCZHhCspu6hn2YPpJNyQg3"",""id"":""3z2gEwnXHHdDMzJ1W7PjhL2XaePMXmJyyYHptR1cRgSF"",""outcome"":{""executor_id"":""token.elcafecartel.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""8DVMWv9dfmmhWL8mXJEnMPd2x692CwCRksKqoXKc4ntV""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Right"",""hash"":""C11CMUKosfEipvUD3Cgz2Qwio2jYGZ1LoAtPHwVZZNft""},{""direction"":""Right"",""hash"":""FcKAiGAUqsotPD4aqeTzWLzzvWmYNpokoqMBQRbYBfDc""},{""direction"":""Right"",""hash"":""3EUpgwaSc4eXWQJZrM8sWdfMvRVAhVDG3hdZ3Cs45VWL""}]}","[""8DVMWv9dfmmhWL8mXJEnMPd2x692CwCRksKqoXKc4ntV""]","token.elcafecartel.near","tmmystake.near","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""C11CMUKosfEipvUD3Cgz2Qwio2jYGZ1LoAtPHwVZZNft""},{""direction"":""Right"",""hash"":""FcKAiGAUqsotPD4aqeTzWLzzvWmYNpokoqMBQRbYBfDc""},{""direction"":""Right"",""hash"":""3EUpgwaSc4eXWQJZrM8sWdfMvRVAhVDG3hdZ3Cs45VWL""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81950000"
"6NBPfsyg11MsyT6XEZFtMbD44GiRzLJSefpi1TwtMemk","8DVMWv9dfmmhWL8mXJEnMPd2x692CwCRksKqoXKc4ntV","81959859","2023-01-01 14:59:31.799","1","8M2KhsChfWPtsxUSaDaWqJfdxtJsjhh6ma9uRVEwN3TS","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""tmmystake.near"",""signer_public_key"":""ed25519:4Yahg6WfZPY5GLaBZ84TTUe1fFsz9LKXFS8hekVQkh8N""}},""receipt_id"":""8DVMWv9dfmmhWL8mXJEnMPd2x692CwCRksKqoXKc4ntV"",""receiver_id"":""tmmystake.near""}","{""block_hash"":""8bJCjgtngSrWVE5AEi87WwKWBXciB3DiYZ4o6FpyQNGD"",""id"":""8DVMWv9dfmmhWL8mXJEnMPd2x692CwCRksKqoXKc4ntV"",""outcome"":{""executor_id"":""tmmystake.near"",""gas_burnt"":223182562500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Right"",""hash"":""8yAFwCxdLmMcDmt2eSfR4G5FEZerB71cfjJ7sXpssRDb""},{""direction"":""Right"",""hash"":""2QtvoDKvB3CbDwjGu491xrrEQZkHeqJ12o9r6hQd99ti""},{""direction"":""Left"",""hash"":""2pi2gfTgBDYL1rCyZqyZiUBFo8aK56iiDFagiAFf9kFg""},{""direction"":""Right"",""hash"":""7igiA5ZQPa3hrC9891hn8CBaoNXqhZW9PQGHuhXPJFuW""}]}","[]","tmmystake.near","tmmystake.near","action","223182562500","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""8yAFwCxdLmMcDmt2eSfR4G5FEZerB71cfjJ7sXpssRDb""},{""direction"":""Right"",""hash"":""2QtvoDKvB3CbDwjGu491xrrEQZkHeqJ12o9r6hQd99ti""},{""direction"":""Left"",""hash"":""2pi2gfTgBDYL1rCyZqyZiUBFo8aK56iiDFagiAFf9kFg""},{""direction"":""Right"",""hash"":""7igiA5ZQPa3hrC9891hn8CBaoNXqhZW9PQGHuhXPJFuW""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81950000"
"2BCovXcdzRvJVfoBnQeGaCTkim1oj3k8bmt2EBmATBNz","DVE4jsTgAYxm9fjdK6qkLzdpND3HLe4Mg7th5iQGsQoW","81962013","2023-01-01 15:40:37.133","0","8u9m3Pcfcdqk16nmvYcRd73oQuTn9Kt1Nh9t5Lw8hsae","{""predecessor_id"":""007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2"",""signer_public_key"":""ed25519:12vcsRBW9uzJUPh1GcBLZAPxyQ6WeG7ihx9gNRVXiYnV""}},""receipt_id"":""DVE4jsTgAYxm9fjdK6qkLzdpND3HLe4Mg7th5iQGsQoW"",""receiver_id"":""aurora""}","{""block_hash"":""HiXEajKSk8sFUHGmXZL4mm3vXUqmbN4EizcJVdUw8HJL"",""id"":""DVE4jsTgAYxm9fjdK6qkLzdpND3HLe4Mg7th5iQGsQoW"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""4TgFp1tSVBC7hXaBFvazrE1Hs5N8NYoy4JMUHyjizWkB""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""4TgFp1tSVBC7hXaBFvazrE1Hs5N8NYoy4JMUHyjizWkB""]","aurora","007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81960000"
"2BCovXcdzRvJVfoBnQeGaCTkim1oj3k8bmt2EBmATBNz","4TgFp1tSVBC7hXaBFvazrE1Hs5N8NYoy4JMUHyjizWkB","81962014","2023-01-01 15:40:38.453","2","2N1FRrZTMJAoXkjhW7jQmrcubL7tii5St1DnnkSotqax","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2"",""signer_public_key"":""ed25519:12vcsRBW9uzJUPh1GcBLZAPxyQ6WeG7ihx9gNRVXiYnV""}},""receipt_id"":""4TgFp1tSVBC7hXaBFvazrE1Hs5N8NYoy4JMUHyjizWkB"",""receiver_id"":""007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2""}","{""block_hash"":""DWpHH2ELwgoupFtMUEpV3HVoVJvuPRBzdcWoZtRaKoWF"",""id"":""4TgFp1tSVBC7hXaBFvazrE1Hs5N8NYoy4JMUHyjizWkB"",""outcome"":{""executor_id"":""007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Right"",""hash"":""2DKNMkzaGvzaroP4q2bdmsJ9w5Qhy7Xcud6SojQ4AHnL""},{""direction"":""Left"",""hash"":""7YtdyL3WdamncBD35u3t46TU5bmwQe7cgUVaJMVv21PZ""}]}","[]","007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2","007e351606a5e8f865e59afba75f168f8e98e830919544ec22f1fbc259ecccf2","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""2DKNMkzaGvzaroP4q2bdmsJ9w5Qhy7Xcud6SojQ4AHnL""},{""direction"":""Left"",""hash"":""7YtdyL3WdamncBD35u3t46TU5bmwQe7cgUVaJMVv21PZ""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81960000"
"HuJbzj4XJAbfkrCkytYjQL9B4UqAa2rmbBdyzpvAKyYW","9zgbV7KUNRbMtj1egzBXR17sRPkoDxFH3XV2tvBL9ujH","81965374","2023-01-01 16:44:37.620","0","3CkvUJ6QnWzUzadpB5x93swffLujM8AtBTWVyjompfWM","{""predecessor_id"":""900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f"",""signer_public_key"":""ed25519:AhHAgF6zKzvsaRJFryqckvCyLmbLTno1vEbDR76y2VQJ""}},""receipt_id"":""9zgbV7KUNRbMtj1egzBXR17sRPkoDxFH3XV2tvBL9ujH"",""receiver_id"":""aurora""}","{""block_hash"":""FNKPBP8qt84CcHj5rEYC38j7aLqPX7XZ7NNjNsgnoyyp"",""id"":""9zgbV7KUNRbMtj1egzBXR17sRPkoDxFH3XV2tvBL9ujH"",""outcome"":{""executor_id"":""aurora"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""3WDH6jHJqsdBKgriMFgemudT3A18F8VebiTfEzwMAcz6""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[]}","[""3WDH6jHJqsdBKgriMFgemudT3A18F8VebiTfEzwMAcz6""]","aurora","900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f","action","108059500000","{""SuccessValue"":""""}","[]","[]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81960000"
"HuJbzj4XJAbfkrCkytYjQL9B4UqAa2rmbBdyzpvAKyYW","3WDH6jHJqsdBKgriMFgemudT3A18F8VebiTfEzwMAcz6","81965375","2023-01-01 16:44:38.781","3","BQX8MprPTXjG543iBk5FcvqvhebzkTdvjhqNp1NvyjLV","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f"",""signer_public_key"":""ed25519:AhHAgF6zKzvsaRJFryqckvCyLmbLTno1vEbDR76y2VQJ""}},""receipt_id"":""3WDH6jHJqsdBKgriMFgemudT3A18F8VebiTfEzwMAcz6"",""receiver_id"":""900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f""}","{""block_hash"":""CJH38uJBSu45n8tjVR7WA6VGfW1uwEMJwfoC5gKmEsS5"",""id"":""3WDH6jHJqsdBKgriMFgemudT3A18F8VebiTfEzwMAcz6"",""outcome"":{""executor_id"":""900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""Gb2eodbgcc5oRSLAho86o2b5fpEb2JimJMdUpZjSNLT6""},{""direction"":""Left"",""hash"":""Hyg2VPAUTGvTtzavMroeFZnEdd5yWDVbNg6EkwiCYvP3""}]}","[]","900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f","900ab1d1737986cd2d4b4cbe3d3ed304c3dcca4ab90f7a7a1b0c0f481bed947f","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""Gb2eodbgcc5oRSLAho86o2b5fpEb2JimJMdUpZjSNLT6""},{""direction"":""Left"",""hash"":""Hyg2VPAUTGvTtzavMroeFZnEdd5yWDVbNg6EkwiCYvP3""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 05:01:24.202","81960000"
